#separator:tab
#html:true
#notetype:Basic
#deck:GRE Math
#tags column:3
What is a basis of a vector space, and what is the dimension?	A basis is a linearly independent set that spans the space; the dimension is the number of vectors in any basis (all bases have the same size)	topic::linear-algebra
Define an eigenvalue and eigenvector of a matrix \(A\).	A nonzero vector \(v\) with \(Av = \lambda v\) for a scalar \(\lambda\); \(\lambda\) is the eigenvalue and \(v\) is an eigenvector	topic::linear-algebra
How is the characteristic polynomial of an \(n\times n\) matrix \(A\) defined?	\(p(\lambda) = \det(A - \lambda I)\); its roots are the eigenvalues of \(A\)	topic::linear-algebra
When is an \(n\times n\) matrix diagonalizable (over a field)?	\(A\) is diagonalizable \(\iff\) it has \(n\) linearly independent eigenvectors \(\iff\) for every eigenvalue its geometric multiplicity equals its algebraic multiplicity	topic::linear-algebra
Relate trace and determinant of \(A\) to its eigenvalues (with multiplicity).	\(\operatorname{trace}(A)\) = sum of eigenvalues; \(\det(A)\) = product of eigenvalues	topic::linear-algebra
Is matrix multiplication commutative? State the rule for when \(AB\) is defined.	No, in general \(AB \ne BA\); \(AB\) is defined when \(A\) is \(m\times n\) and \(B\) is \(n\times p\), giving an \(m\times p\) matrix	topic::linear-algebra
How do elementary row operations affect a determinant?	Swapping two rows multiplies \(\det\) by \(-1\); scaling a row by \(k\) multiplies \(\det\) by \(k\); adding a multiple of one row to another leaves \(\det\) unchanged	topic::linear-algebra
When are two vectors \(u\) and \(v\) orthogonal?	When their dot product is zero: \(u \cdot v = 0\)	topic::linear-algebra
Give the cross product formula for \(a = (a_1,a_2,a_3)\) and \(b = (b_1,b_2,b_3)\) in \(\mathbb{R}^{3}\).	\(a \times b = (a_2 b_3 - a_3 b_2, a_3 b_1 - a_1 b_3, a_1 b_2 - a_2 b_1)\); it is orthogonal to both \(a\) and \(b\)	topic::linear-algebra
Give the dot product formula and its geometric meaning.	\(u \cdot v = u_1 v_1 + u_2 v_2 + \cdots + u_n v_n = |u|\,|v| \cos\theta\), where \(\theta\) is the angle between \(u\) and \(v\)	topic::linear-algebra
What is the idea behind the Gram-Schmidt process?	It converts a linearly independent set into an orthogonal (or orthonormal) basis by subtracting from each vector its projections onto the previously constructed vectors	topic::linear-algebra
For \(Ax = b\), how do \(\operatorname{rank}(A)\) and \(\operatorname{rank}([A|b])\) determine solvability?	Consistent \(\iff \operatorname{rank}(A) = \operatorname{rank}([A|b])\); then unique solution if rank = number of unknowns, infinitely many if rank < number of unknowns	topic::linear-algebra
What three properties must a set \(G\) with operation \(\cdot\) satisfy to be a group?	Associativity, existence of an identity element \(e\), and existence of an inverse for every element (closure under \(\cdot\) is also assumed)	topic::abstract-algebra
Define the order of a group and the order of an element \(g\).	The order of a group is its number of elements \(|G|\); the order of \(g\) is the smallest positive integer \(n\) with \(g^{n} = e\) (\(\infty\) if none exists)	topic::abstract-algebra
State the subgroup test for a nonempty subset \(H\) of a group \(G\).	\(H \le G \iff H\) is nonempty and for all \(a, b \in H\), \(ab^{-1} \in H\)	topic::abstract-algebra
State Lagrange's theorem.	If \(G\) is a finite group and \(H \le G\), then \(|H|\) divides \(|G|\); in particular the order of any element divides \(|G|\)	topic::abstract-algebra
What is a cyclic group?	A group generated by a single element: \(G = \langle g \rangle = \{g^{k} : k \in \mathbb{Z}\}\); every cyclic group is abelian	topic::abstract-algebra
What is a (left) coset of a subgroup \(H\) in \(G\)?	For \(g \in G\), the set \(gH = \{gh : h \in H\}\); the distinct left cosets partition \(G\) into pieces of equal size \(|H|\)	topic::abstract-algebra
When is a subgroup \(N\) of \(G\) normal?	\(N \trianglelefteq G \iff gNg^{-1} = N\) for all \(g \in G\) (equivalently \(gN = Ng\) for all \(g\))	topic::abstract-algebra
What is the quotient group \(G/N\), and what condition on \(N\) is needed?	When \(N \trianglelefteq G\), \(G/N\) is the group of cosets with \((aN)(bN) = (ab)N\); \(N\) must be normal for this to be well-defined	topic::abstract-algebra
Define a group homomorphism \(\varphi: G \to H\).	A map with \(\varphi(ab) = \varphi(a)\varphi(b)\) for all \(a, b \in G\); it sends identity to identity and inverses to inverses	topic::abstract-algebra
What is a group isomorphism?	A bijective homomorphism; if one exists, \(G\) and \(H\) are isomorphic (\(G \cong H\)) and share all group-theoretic properties	topic::abstract-algebra
Define the kernel of a homomorphism \(\varphi: G \to H\), and its key properties.	\(\ker(\varphi) = \{g \in G : \varphi(g) = e_H\}\); it is a normal subgroup of \(G\), and \(\varphi\) is injective \(\iff \ker(\varphi) = \{e\}\)	topic::abstract-algebra
What is the symmetric group \(S_n\) and its order?	\(S_n\) is the group of all bijections (permutations) of \(\{1,\dots,n\}\) under composition; \(|S_n| = n!\)	topic::abstract-algebra
What determines the parity (even/odd) of a permutation?	The parity of the number of transpositions in any decomposition; even permutations form the alternating group \(A_n\) of order \(n!/2\)	topic::abstract-algebra
What are the defining properties of a ring (with unity)?	\((R, +)\) is an abelian group, multiplication is associative and distributes over addition, and there is a multiplicative identity \(1\)	topic::abstract-algebra
Define an ideal \(I\) of a commutative ring \(R\).	A subgroup \((I, +)\) such that for all \(r \in R\) and \(a \in I\), \(ra \in I\) (absorbs multiplication by ring elements)	topic::abstract-algebra
What is an integral domain?	A commutative ring with \(1 \ne 0\) that has no zero divisors: \(ab = 0 \Rightarrow a = 0\) or \(b = 0\)	topic::abstract-algebra
What is a field?	A commutative ring with \(1 \ne 0\) in which every nonzero element has a multiplicative inverse	topic::abstract-algebra
For which \(n\) is the ring \(\mathbb{Z}/n\mathbb{Z}\) a field?	Exactly when \(n\) is prime; \(\mathbb{Z}/n\mathbb{Z}\) is an integral domain \(\iff n\) is prime, and then it is also a field	topic::abstract-algebra
What does \(a \mid b\) (\(a\) divides \(b\)) mean for integers?	There exists an integer \(k\) with \(b = ak\) (and \(a \ne 0\))	topic::number-theory
State the relationship between gcd and lcm of positive integers \(a\) and \(b\).	\(\gcd(a,b) \cdot \operatorname{lcm}(a,b) = a \cdot b\)	topic::number-theory
How does the Euclidean algorithm compute \(\gcd(a, b)\)?	Repeatedly replace \((a, b)\) by \((b, a \bmod b)\) until the remainder is \(0\); the last nonzero remainder is \(\gcd(a, b)\)	topic::number-theory
What does \(a \equiv b \pmod{n}\) mean?	\(n\) divides \((a - b)\); equivalently \(a\) and \(b\) leave the same remainder upon division by \(n\)	topic::number-theory
State Fermat's little theorem.	If \(p\) is prime and \(\gcd(a, p) = 1\), then \(a^{p-1} \equiv 1 \pmod{p}\); for any \(a\), \(a^{p} \equiv a \pmod{p}\)	topic::number-theory
Define Euler's totient function \(\varphi(n)\) and give \(\varphi\) for a prime \(p\) and a prime power \(p^{k}\).	\(\varphi(n)\) counts integers in \(\{1,\dots,n\}\) coprime to \(n\); \(\varphi(p) = p - 1\) and \(\varphi(p^{k}) = p^{k} - p^{k-1}\)	topic::number-theory
State Euler's theorem.	If \(\gcd(a, n) = 1\), then \(a^{\varphi(n)} \equiv 1 \pmod{n}\)	topic::number-theory
State the Chinese Remainder Theorem for two moduli.	If \(\gcd(m, n) = 1\), the system \(x \equiv a \pmod{m}\), \(x \equiv b \pmod{n}\) has a unique solution modulo \(mn\)	topic::number-theory
State the Fundamental Theorem of Arithmetic.	Every integer \(n > 1\) factors into primes uniquely up to the order of the factors	topic::number-theory
Compute \(7^{100} \bmod 5\).	\(7 \equiv 2 \pmod{5}\), and \(2^{4} \equiv 1 \pmod{5}\), so \(2^{100} = (2^{4})^{25} \equiv 1\); thus \(7^{100} \equiv 1 \pmod{5}\)	topic::number-theory
Compute \(2^{10} \bmod 11\) using Fermat's little theorem.	By Fermat, \(2^{10} \equiv 1 \pmod{11}\) since \(11\) is prime and \(\gcd(2,11) = 1\)	topic::number-theory
State the \(\varepsilon\)–\(\delta\) definition of \(\lim_{x\to a} f(x) = L\).	For every \(\varepsilon > 0\) there exists \(\delta > 0\) such that for all \(x\), if \(0 < |x - a| < \delta\) then \(|f(x) - L| < \varepsilon\).	topic::real-analysis
State the \(\varepsilon\)–\(\delta\) definition of continuity of \(f\) at a point \(a\).	\(f\) is continuous at \(a\) if for every \(\varepsilon > 0\) there exists \(\delta > 0\) such that for all \(x\), \(|x - a| < \delta\) implies \(|f(x) - f(a)| < \varepsilon\).	topic::real-analysis
What does it mean for a sequence \((a_n)\) to converge to \(L\)?	For every \(\varepsilon > 0\) there exists \(N\) such that for all \(n \ge N\), \(|a_n - L| < \varepsilon\).	topic::real-analysis
Define a Cauchy sequence.	\((a_n)\) is Cauchy if for every \(\varepsilon > 0\) there exists \(N\) such that for all \(m, n \ge N\), \(|a_m - a_n| < \varepsilon\).	topic::real-analysis
What is meant by completeness of \(\mathbb{R}\), and how does it relate to Cauchy sequences?	\(\mathbb{R}\) is complete: every Cauchy sequence of real numbers converges to a limit in \(\mathbb{R}\). Equivalently, every nonempty set bounded above has a least upper bound.	topic::real-analysis
State the Bolzano–Weierstrass theorem.	Every bounded sequence in \(\mathbb{R}\) (or \(\mathbb{R}^{n}\)) has a convergent subsequence.	topic::real-analysis
Define the supremum (sup) of a nonempty set \(S \subseteq \mathbb{R}\) that is bounded above.	\(\sup S\) is the least upper bound of \(S\): it is an upper bound \(M\) such that no number smaller than \(M\) is an upper bound. That is, \(M\) is an upper bound and for every \(\varepsilon > 0\) there is \(s \in S\) with \(s > M - \varepsilon\).	topic::real-analysis
Distinguish pointwise from uniform convergence of \(f_n \to f\) on a set \(E\).	Pointwise: for each \(x \in E\) and each \(\varepsilon > 0\) there is \(N\) (depending on \(x\)) with \(|f_n(x) - f(x)| < \varepsilon\) for \(n \ge N\). Uniform: \(N\) can be chosen independent of \(x\), so \(\sup\) over \(x\) of \(|f_n(x) - f(x)| \to 0\).	topic::real-analysis
State the nth-term test (divergence test) for a series \(\sum a_n\).	If \(\sum a_n\) converges then \(a_n \to 0\). Contrapositive: if \(a_n\) does not tend to \(0\), the series diverges. (The converse fails, e.g. \(\sum \frac{1}{n}\).)	topic::real-analysis
State the Intermediate Value Theorem.	If \(f\) is continuous on \([a, b]\) and \(y\) is any value between \(f(a)\) and \(f(b)\), then there exists \(c \in [a, b]\) with \(f(c) = y\).	topic::real-analysis
State the Extreme Value Theorem.	If \(f\) is continuous on a closed bounded interval \([a, b]\), then \(f\) attains a maximum and a minimum value on \([a, b]\).	topic::real-analysis
State the Mean Value Theorem.	If \(f\) is continuous on \([a, b]\) and differentiable on \((a, b)\), then there exists \(c \in (a, b)\) with \(f'(c) = \frac{f(b) - f(a)}{b - a}\).	topic::real-analysis
Is differentiability at a point stronger or weaker than continuity there? Give the implication.	If \(f\) is differentiable at \(a\), then \(f\) is continuous at \(a\). The converse is false (e.g. \(f(x) = |x|\) at \(0\) is continuous but not differentiable).	topic::real-analysis
State the Monotone Convergence Theorem for sequences.	A monotone (increasing or decreasing) sequence of real numbers converges if and only if it is bounded; an increasing bounded sequence converges to its supremum.	topic::real-analysis
Give a criterion for Riemann integrability on \([a, b]\) in terms of upper and lower sums.	A bounded \(f\) is Riemann integrable on \([a, b]\) iff for every \(\varepsilon > 0\) there is a partition \(P\) with \(U(f, P) - L(f, P) < \varepsilon\) (upper and lower Darboux sums differ by less than \(\varepsilon\)).	topic::real-analysis
Define an open set in a topological space.	A set \(U\) is open if \(U\) belongs to the topology; equivalently in a metric space, for every point \(x \in U\) there is \(r > 0\) with the open ball \(B(x, r) \subseteq U\).	topic::topology
Define a closed set in a topological space.	A set is closed if its complement is open. Equivalently, it contains all of its limit points.	topic::topology
Define the interior, closure, and boundary of a set \(A\).	Interior: largest open set contained in \(A\) (union of all open subsets). Closure: smallest closed set containing \(A\) (intersection of all closed supersets). Boundary: closure(A) \(\cap\) closure(complement of A), i.e. closure minus interior.	topic::topology
Define a basis for a topology on \(X\).	A collection \(\mathcal{B}\) of open sets is a basis if every open set is a union of members of \(\mathcal{B}\); equivalently, for each \(x\) and open \(U\) containing \(x\) there is \(B \in \mathcal{B}\) with \(x \in B \subseteq U\).	topic::topology
Give the topological characterization of continuity of \(f : X \to Y\).	\(f\) is continuous iff the preimage \(f^{-1}(V)\) is open in \(X\) for every open set \(V \subseteq Y\) (equivalently, preimages of closed sets are closed).	topic::topology
Define compactness of a topological space.	A space is compact if every open cover has a finite subcover: for any collection of open sets whose union is \(X\), finitely many of them already cover \(X\).	topic::topology
State the Heine–Borel theorem in \(\mathbb{R}^{n}\).	A subset of \(\mathbb{R}^{n}\) is compact if and only if it is closed and bounded.	topic::topology
Define a connected topological space.	\(X\) is connected if it cannot be written as the union of two disjoint nonempty open sets; equivalently, the only subsets that are both open and closed are \(\emptyset\) and \(X\).	topic::topology
Define a Hausdorff (\(T_2\)) space.	A space is Hausdorff if any two distinct points \(x \ne y\) have disjoint open neighborhoods \(U \ni x\) and \(V \ni y\) with \(U \cap V = \emptyset\).	topic::topology
Define a metric space.	A set \(X\) with a function \(d : X \times X \to [0, \infty)\) such that \(d(x, y) = 0\) iff \(x = y\), \(d(x, y) = d(y, x)\) (symmetry), and \(d(x, z) \le d(x, y) + d(y, z)\) (triangle inequality).	topic::topology
Define a homeomorphism between topological spaces.	A bijection \(f : X \to Y\) such that both \(f\) and \(f^{-1}\) are continuous. If one exists, \(X\) and \(Y\) are homeomorphic (topologically equivalent).	topic::topology
Is the open interval \((0, 1)\) compact in \(\mathbb{R}\)? Justify briefly.	No. It is bounded but not closed, so by Heine–Borel it is not compact. E.g. the cover \(\{(1/n, 1) : n \ge 2\}\) has no finite subcover.	topic::topology
Define a complex number's modulus \(|z|\) and argument \(\arg(z)\) for \(z = x + iy\).	\(|z| = \sqrt{x^{2} + y^{2}}\), the distance from \(0\). \(\arg(z)\) is the angle \(\theta\) with \(x = |z|\cos\theta\), \(y = |z|\sin\theta\), so \(z = |z|(\cos\theta + i \sin\theta)\).	topic::complex-analysis
State Euler's formula.	\(e^{i\theta} = \cos\theta + i \sin\theta\). In particular \(e^{i\pi} + 1 = 0\).	topic::complex-analysis
What are the nth roots of unity, and what do they look like geometrically?	The solutions of \(z^{n} = 1\): \(z = e^{2\pi i k/n}\) for \(k = 0, 1, \dots, n - 1\). They are \(n\) equally spaced points on the unit circle \(|z| = 1\).	topic::complex-analysis
State the Cauchy–Riemann equations for \(f = u + iv\) with \(z = x + iy\).	If \(f\) is holomorphic then \(u_x = v_y\) and \(u_y = -v_x\) (partial derivatives). Together with continuous partials, these imply \(f\) is holomorphic.	topic::complex-analysis
Define what it means for a function to be analytic (holomorphic) on an open set.	\(f\) is holomorphic on an open set \(U\) if it is complex-differentiable at every point of \(U\), i.e. the limit \(\frac{f(z+h) - f(z)}{h}\) exists as \(h \to 0\) (\(h\) complex) for each \(z \in U\).	topic::complex-analysis
State Cauchy's integral theorem.	If \(f\) is holomorphic on a simply connected open set and \(\gamma\) is a closed contour in it, then \(\oint_\gamma f(z)\,dz = 0\).	topic::complex-analysis
State Cauchy's integral formula.	If \(f\) is holomorphic on and inside a positively oriented simple closed contour \(\gamma\), and \(a\) is interior to \(\gamma\), then \(f(a) = \frac{1}{2\pi i} \oint_\gamma \frac{f(z)}{z - a}\,dz\).	topic::complex-analysis
State the residue theorem.	If \(f\) is holomorphic inside and on a positively oriented simple closed contour \(\gamma\) except at isolated singularities \(z_k\), then \(\oint_\gamma f(z)\,dz = 2\pi i \sum \operatorname{Res}(f, z_k)\).	topic::complex-analysis
How do you compute the residue at a simple pole \(z_0\) of \(f\)?	\(\operatorname{Res}(f, z_0) = \lim_{z\to z_0} (z - z_0) f(z)\). For \(f = g/h\) with simple zero of \(h\) at \(z_0\), this equals \(\frac{g(z_0)}{h'(z_0)}\).	topic::complex-analysis
For \(z = x + iy\), give the complex conjugate \(\bar{z}\) and the identity relating \(z\), \(\bar{z}\), and \(|z|\).	\(\bar{z} = x - iy\). Then \(z\cdot\bar{z} = x^{2} + y^{2} = |z|^{2}\), so \(|z| = \sqrt{z \bar{z}}\).	topic::complex-analysis
Under the map \(w = e^{z}\), what is the image of a horizontal line \(y = c\) (\(c\) constant) in the \(z\)-plane?	Writing \(z = x + ic\), \(w = e^{x} e^{ic}\), so as \(x\) ranges over \(\mathbb{R}\), \(w\) traces the ray from the origin (excluding \(0\)) at angle \(c\): \(\arg(w) = c\), \(|w| = e^{x} > 0\).	topic::complex-analysis
What is a sample space?	The set of all possible outcomes of a random experiment, usually denoted \(\Omega\) or \(S\).	topic::probability-statistics
State the three Kolmogorov axioms of probability.	1) \(P(A) \ge 0\) for any event \(A\); 2) \(P(\Omega) = 1\); 3) for disjoint events, \(P(A \cup B) = P(A) + P(B)\).	topic::probability-statistics
Define the conditional probability \(P(A \mid B)\).	\(P(A \mid B) = \frac{P(A \cap B)}{P(B)}\), provided \(P(B) > 0\).	topic::probability-statistics
State Bayes' theorem.	\(P(A \mid B) = \frac{P(B \mid A) \cdot P(A)}{P(B)}\), where \(P(B) > 0\).	topic::probability-statistics
When are two events \(A\) and \(B\) independent?	When \(P(A \cap B) = P(A) \cdot P(B)\); equivalently \(P(A \mid B) = P(A)\).	topic::probability-statistics
State the law of total probability for a partition \(B_1,\dots,B_n\) of the sample space.	\(P(A) = \sum P(A \mid B_i) \cdot P(B_i)\) summed over \(i = 1\) to \(n\).	topic::probability-statistics
State the linearity of expectation for random variables \(X\) and \(Y\).	\(E[aX + bY] = a\cdot E[X] + b\cdot E[Y]\), which holds even if \(X\) and \(Y\) are not independent.	topic::probability-statistics
Define the variance of a random variable \(X\).	\(\operatorname{Var}(X) = E[(X - \mu)^{2}] = E[X^{2}] - (E[X])^{2}\), where \(\mu = E[X]\).	topic::probability-statistics
What are the mean and variance of a Binomial\((n, p)\) distribution?	Mean \(= np\) and variance \(= np(1 - p)\).	topic::probability-statistics
State the 68-95-99.7 rule for a normal distribution.	About 68% of values lie within \(1\sigma\) of \(\mu\), 95% within \(2\sigma\), and 99.7% within \(3\sigma\).	topic::probability-statistics
What are the mean and variance of a Poisson\((\lambda)\) distribution?	Both the mean and the variance equal \(\lambda\).	topic::probability-statistics
For a geometric distribution with success probability \(p\) (trials until first success), what is the expected number of trials?	\(E[X] = \frac{1}{p}\), and variance \(= \frac{1 - p}{p^{2}}\).	topic::probability-statistics
When rolling two fair dice, what is \(P(\text{sum} = 7)\)?	\(\frac{1}{6}\), since 6 of the 36 equally likely outcomes sum to 7.	topic::probability-statistics
What is the mean of a continuous Uniform\((a, b)\) distribution?	\(\frac{a + b}{2}\), and its variance is \(\frac{(b - a)^{2}}{12}\).	topic::probability-statistics
State the fundamental counting (multiplication) principle.	If one task can be done in \(m\) ways and another in \(n\) ways, the two together can be done in \(m \cdot n\) ways.	topic::discrete-combinatorics
How many permutations (orderings) are there of \(n\) distinct objects?	\(n! = n \cdot (n-1) \cdot (n-2) \cdot \cdots \cdot 2 \cdot 1\).	topic::discrete-combinatorics
Give the formula for combinations \(C(n, k)\).	\(C(n, k) = \frac{n!}{k! (n - k)!}\), the number of \(k\)-element subsets of an \(n\)-set.	topic::discrete-combinatorics
State the binomial theorem.	\((x + y)^{n} = \sum_{k=0}^{n} C(n, k) \cdot x^{n-k} \cdot y^{k}\).	topic::discrete-combinatorics
State the pigeonhole principle.	If \(n\) items are placed into \(m\) boxes with \(n > m\), then at least one box contains at least two items.	topic::discrete-combinatorics
State the inclusion-exclusion principle for two sets.	\(|A \cup B| = |A| + |B| - |A \cap B|\).	topic::discrete-combinatorics
State the handshaking lemma (degree sum formula) for a graph.	The sum of all vertex degrees equals \(2|E|\), twice the number of edges.	topic::discrete-combinatorics
How many edges does a tree with \(n\) vertices have?	Exactly \(n - 1\) edges.	topic::discrete-combinatorics
State Euler's formula for a connected planar graph.	\(V - E + F = 2\), where \(V\), \(E\), \(F\) are the numbers of vertices, edges, and faces.	topic::discrete-combinatorics
How many subsets does a set with \(n\) elements have?	\(2^{n}\), including the empty set and the set itself.	topic::discrete-combinatorics
Describe the idea of floating-point round-off error.	Real numbers are stored with finite precision, so most values are rounded to the nearest representable number, introducing a relative error bounded by machine epsilon.	topic::numerical-analysis
State the iteration formula for Newton's method.	\(x_{n+1} = x_n - \frac{f(x_n)}{f'(x_n)}\).	topic::numerical-analysis
Describe the bisection method and its convergence.	On \([a, b]\) with \(f(a)\cdot f(b) < 0\), repeatedly halve the interval keeping the sign change; the root is bracketed and error halves each step (linear convergence).	topic::numerical-analysis
What is the fixed-point iteration for solving \(x = g(x)\)?	\(x_{n+1} = g(x_n)\); it converges near a fixed point \(x^{*}\) if \(|g'(x^{*})| < 1\).	topic::numerical-analysis
State the trapezoidal rule for \(\int_a^b f(x)\,dx\) (single interval) and its error order.	\(\approx \frac{b - a}{2} \cdot (f(a) + f(b))\); the composite error is \(O(h^{2})\).	topic::numerical-analysis
